# 	 CPU energy spent 	 GPU energy spent 	 MIC energy spent 	 Energy spent Iter 	 TOTAL energy spent 	 #tasks type 1 	 #tasks type 2 	 #tasks type 3 	 #tasks type 4 	 CPU type 1 cost 	 CPU type 2 cost 	 CPU type 3 cost 	 CPU type 4 cost 	 GPU type 1 cost 	 GPU type 2 cost 	 GPU type 3 cost 	 GPU type 4 cost 	 MIC type 1 cost 	 MIC type 2 cost 	 MIC type 3 cost 	 MIC type 4 cost 	 CPU selected type 	 GPU selected type 	 MIC selected type
1 	 16839.2 	 55275.1 	 113634 	 185748 	 185748 	 2572 	 3000 	 3000 	 3000 	 0.0396293 	 0.0331117 	 0.0494153 	 0.0522681 	 0.137389 	 0.112397 	 0.174952 	 0.183057 	 0.270888 	 0.221559 	 0.353822 	 0.359269 	 1 	 1 	 1 	 
2 	 17366.8 	 57361 	 119295 	 194022 	 379771 	 2572 	 2572 	 3000 	 3000 	 0.0396293 	 0.0331117 	 0.0494153 	 0.0522681 	 0.137389 	 0.112397 	 0.174952 	 0.183057 	 0.270888 	 0.221559 	 0.353822 	 0.359269 	 2 	 2 	 2 	 
3 	 20195.1 	 68903.1 	 137384 	 226482 	 606253 	 2572 	 2572 	 2572 	 3000 	 0.0396293 	 0.0331117 	 0.0494153 	 0.0522681 	 0.137389 	 0.112397 	 0.174952 	 0.183057 	 0.270888 	 0.221559 	 0.353822 	 0.359269 	 3 	 3 	 3 	 
4 	 12537.3 	 42527.9 	 87301 	 142366 	 748619 	 2572 	 2572 	 2572 	 2572 	 0.0396293 	 0.0331117 	 0.0494153 	 0.0522681 	 0.137389 	 0.112397 	 0.174952 	 0.183057 	 0.270888 	 0.221559 	 0.353822 	 0.359269 	 4 	 4 	 4 	 
5 	 17325.8 	 57999.2 	 114692 	 190017 	 938635 	 2572 	 2144 	 2572 	 2572 	 0.0396293 	 0.0331955 	 0.0494153 	 0.0522681 	 0.137389 	 0.112707 	 0.174952 	 0.183057 	 0.270888 	 0.22209 	 0.353822 	 0.359269 	 2 	 2 	 2 	 
6 	 16719.4 	 54645.9 	 110109 	 181474 	 1.12011e+06 	 2572 	 1716 	 2572 	 2572 	 0.0396293 	 0.0333152 	 0.0494153 	 0.0522681 	 0.137389 	 0.11294 	 0.174952 	 0.183057 	 0.270888 	 0.22359 	 0.353822 	 0.359269 	 2 	 2 	 2 	 
7 	 14891.5 	 56849.3 	 123851 	 195592 	 1.3157e+06 	 2144 	 1716 	 2572 	 2572 	 0.0402344 	 0.0333152 	 0.0494153 	 0.0522681 	 0.137408 	 0.11294 	 0.174952 	 0.183057 	 0.268101 	 0.22359 	 0.353822 	 0.359269 	 1 	 1 	 1 	 
8 	 16212.8 	 55577.4 	 109828 	 181618 	 1.49732e+06 	 2144 	 1288 	 2572 	 2572 	 0.0402344 	 0.0334195 	 0.0494153 	 0.0522681 	 0.137408 	 0.112209 	 0.174952 	 0.183057 	 0.268101 	 0.223654 	 0.353822 	 0.359269 	 2 	 2 	 2 	 
9 	 16345.7 	 56759.8 	 110710 	 183816 	 1.68114e+06 	 1716 	 1288 	 2572 	 2572 	 0.0403091 	 0.0334195 	 0.0494153 	 0.0522681 	 0.135907 	 0.112209 	 0.174952 	 0.183057 	 0.269615 	 0.223654 	 0.353822 	 0.359269 	 1 	 1 	 1 	 
10 	 18655.9 	 69333.2 	 143292 	 231281 	 1.91242e+06 	 1716 	 1288 	 2144 	 2572 	 0.0403091 	 0.0334195 	 0.0495411 	 0.0522681 	 0.135907 	 0.112209 	 0.175873 	 0.183057 	 0.269615 	 0.223654 	 0.356291 	 0.359269 	 3 	 3 	 3 	 
11 	 12474.4 	 44871.2 	 86494.2 	 143840 	 2.05626e+06 	 1716 	 1288 	 2144 	 2144 	 0.0403091 	 0.0334195 	 0.0495411 	 0.0506297 	 0.135907 	 0.112209 	 0.175873 	 0.180767 	 0.269615 	 0.223654 	 0.356291 	 0.361566 	 4 	 4 	 4 	 
12 	 16774.2 	 58167 	 112765 	 187706 	 2.24396e+06 	 1288 	 1288 	 2144 	 2144 	 0.0395963 	 0.0334195 	 0.0495411 	 0.0506297 	 0.134454 	 0.112209 	 0.175873 	 0.180767 	 0.273151 	 0.223654 	 0.356291 	 0.361566 	 1 	 1 	 1 	 
13 	 21167.1 	 33609.1 	 65748.1 	 120524 	 2.36449e+06 	 1288 	 1111 	 1991 	 2144 	 0.0395963 	 0.0334195 	 0.0506608 	 0.0506297 	 0.134454 	 0.113326 	 0.175873 	 0.180767 	 0.273151 	 0.225029 	 0.356291 	 0.361566 	 3 	 2 	 2 	 
14 	 12456.7 	 42687.1 	 91466.8 	 146611 	 2.5111e+06 	 1288 	 1111 	 1991 	 1716 	 0.0395963 	 0.0334195 	 0.0506608 	 0.0517038 	 0.134454 	 0.113326 	 0.175873 	 0.178034 	 0.273151 	 0.225029 	 0.356291 	 0.352424 	 4 	 4 	 4 	 
15 	 19595.1 	 65601.3 	 64022.5 	 149219 	 2.66032e+06 	 1288 	 1032 	 1717 	 1716 	 0.0395963 	 0.0334195 	 0.0504941 	 0.0517038 	 0.134454 	 0.113326 	 0.175102 	 0.178034 	 0.273151 	 0.224281 	 0.356291 	 0.352424 	 3 	 3 	 2 	 
16 	 16922.7 	 50160.8 	 108090 	 175173 	 2.83549e+06 	 1288 	 604 	 1717 	 1716 	 0.0395963 	 0.033296 	 0.0504941 	 0.0517038 	 0.134454 	 0.113704 	 0.175102 	 0.178034 	 0.273151 	 0.223742 	 0.356291 	 0.352424 	 2 	 2 	 2 	 
17 	 15987.4 	 57732.9 	 122052 	 195772 	 3.03126e+06 	 860 	 604 	 1717 	 1716 	 0.0398102 	 0.033296 	 0.0504941 	 0.0517038 	 0.133969 	 0.113704 	 0.175102 	 0.178034 	 0.272682 	 0.223742 	 0.356291 	 0.352424 	 1 	 1 	 1 	 
18 	 17829.4 	 53085.7 	 76821.3 	 147736 	 3.179e+06 	 860 	 604 	 1482 	 1594 	 0.0398102 	 0.033296 	 0.0503201 	 0.0517038 	 0.133969 	 0.113704 	 0.180682 	 0.178034 	 0.272682 	 0.223742 	 0.356291 	 0.355184 	 3 	 3 	 4 	 
19 	 11922.4 	 45327.1 	 85574.5 	 142824 	 3.32182e+06 	 860 	 604 	 1482 	 1166 	 0.0398102 	 0.033296 	 0.0503201 	 0.0522932 	 0.133969 	 0.113704 	 0.180682 	 0.177344 	 0.272682 	 0.223742 	 0.356291 	 0.359876 	 4 	 4 	 4 	 
20 	 20132.7 	 69945.6 	 140326 	 230405 	 3.55223e+06 	 860 	 604 	 1054 	 1166 	 0.0398102 	 0.033296 	 0.0495122 	 0.0522932 	 0.133969 	 0.113704 	 0.181177 	 0.177344 	 0.272682 	 0.223742 	 0.351901 	 0.359876 	 3 	 3 	 3 	 
21 	 16207.7 	 55013.8 	 118812 	 190034 	 3.74226e+06 	 432 	 604 	 1054 	 1166 	 0.0396109 	 0.033296 	 0.0495122 	 0.0522932 	 0.135242 	 0.113704 	 0.181177 	 0.177344 	 0.271631 	 0.223742 	 0.351901 	 0.359876 	 1 	 1 	 1 	 
22 	 13259 	 41331.7 	 93464.1 	 148055 	 3.89031e+06 	 432 	 604 	 1054 	 738 	 0.0396109 	 0.033296 	 0.0495122 	 0.0513216 	 0.135242 	 0.113704 	 0.181177 	 0.177393 	 0.271631 	 0.223742 	 0.351901 	 0.355843 	 4 	 4 	 4 	 
